,ID,Phase,Mode,Runtime,Elapsed_Time
58,8bf263aa-e8fd-4be0-920e-2708b4c1a3b7,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|16|19|24|25|20|22|13|14|21|23|18,fast,0.153,0.153
59,4a7202f3-0f93-4f5a-a498-26b238c41627,0|1|2|3|4|5|6|7|8|9|10|11|12|17|15|22|14|19|21|24|20|16|18|23|13|25,fast,0.154,0.154
60,8a429503-3842-452e-b7d3-ef7745f52f9d,0|1|2|3|4|5|6|7|8|9|10|11|12|17|13|16|23|25|22|18|24|19|15|21|14|20,fast,0.153,0.153
61,d476089d-a76a-4a97-81ed-c9605468bcda,0|1|2|3|4|5|6|7|8|9|10|11|12|23|15|17|24|22|19|16|18|21|14|13|25|20,fast,0.154,0.154
62,353782de-7b8c-463b-aebb-acf2297b57c9,0|1|2|3|4|5|6|7|8|9|10|11|12|18|24|17|20|14|22|19|21|23|15|25|13|16,fast,0.154,0.154
63,75d9169a-4b83-4a13-b477-f46c42db896e,0|1|2|3|4|5|6|7|8|9|10|11|12|15|21|14|18|23|25|24|19|17|13|16|22|20,fast,0.153,0.153
64,6b6a67c9-72db-48e5-8b0e-f28039f63858,0|1|2|3|4|5|6|7|8|9|10|11|12|22|24|20|13|17|25|16|18|23|15|21|19|14,fast,0.153,0.153
65,6f8cfbf0-00ac-4901-9705-9ac9e9e471cf,0|1|2|3|4|5|6|7|8|9|10|11|12|17|22|15|24|13|25|23|19|18|20|14|16|21,fast,0.153,0.153
66,497fc391-9124-4085-8f5d-988dabb60fe7,0|1|2|3|4|5|6|7|8|9|10|11|12|21|25|16|19|14|15|18|23|17|24|22|20|13,fast,0.154,0.154
67,4e00d627-296c-4c79-b767-e02fb99dcee0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|25|24|16|17|19|20|22|14|23|21|15|18,fast,0.154,0.154
68,6d0b1d7b-aac8-4c7f-9c35-4c3ca285b985,0|1|2|3|4|5|6|7|8|9|10|11|12|21|22|16|25|19|23|18|24|14|20|17|15|13,fast,0.153,0.153
69,3f067a78-f53a-43bd-a05a-97b2becb015e,0|1|2|3|4|5|6|7|8|9|10|11|12|25|21|18|14|13|23|17|19|15|16|24|20|22,fast,0.155,0.155
70,9ce3b42c-60ae-42e5-8a3f-5b5d76d988a5,0|1|2|3|4|5|6|7|8|9|10|11|12|24|14|23|17|22|13|20|15|25|19|18|21|16,fast,0.153,0.153
71,56b96986-f5e0-4108-a942-ba689250cea0,0|1|2|3|4|5|6|7|8|9|10|11|12|20|25|24|18|13|17|22|16|19|23|21|15|14,fast,0.155,0.155
72,cc2c67cc-62df-4b2b-968b-69d4c4ec8311,0|1|2|3|4|5|6|7|8|9|10|11|12|18|21|17|20|23|13|24|15|14|22|25|16|19,fast,0.154,0.154
73,de03b506-9e5e-4073-9955-31b9e7c2691e,0|1|2|3|4|5|6|7|8|9|10|11|12|22|18|16|19|21|13|15|23|20|24|14|25|17,fast,0.152,0.152
74,7fc6978e-cc64-4a2b-a0d7-1080ff5b9610,0|1|2|3|4|5|6|7|8|9|10|11|12|16|13|25|15|14|22|20|17|19|21|23|24|18,fast,0.154,0.154
75,871305de-0b07-458d-8764-7b50b26adb3b,0|1|2|3|4|5|6|7|8|9|10|11|12|17|21|22|15|24|25|14|13|16|23|18|20|19,fast,0.154,0.154
76,da8459d2-a40e-47a1-8bff-9d3d7fbaa064,0|1|2|3|4|5|6|7|8|9|10|11|12|23|21|13|19|16|18|24|17|20|15|14|25|22,fast,0.155,0.155
77,71f370c3-0140-49fb-a4e7-bd1361ff39bb,0|1|2|3|4|5|6|7|8|9|10|11|12|15|24|20|23|16|13|19|25|18|21|17|22|14,fast,0.154,0.154
78,e4270227-5cd2-440b-b8ce-a371f34b7020,0|1|2|3|4|5|6|7|8|9|10|11|12|16|19|20|24|15|17|18|14|13|23|21|25|22,fast,0.154,0.154
79,3af1b58d-bff2-4b81-b519-7a2ae1d31c99,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|16|24|14|19|22|21|23|25|15|20,fast,0.153,0.153
80,a81e13b3-c055-493c-bcbc-75f5bc062db0,0|1|2|3|4|5|6|7|8|9|10|11|12|18|23|24|16|17|25|15|19|13|22|20|21|14,fast,0.153,0.153
81,25a95d03-7b3d-4c3a-bc6b-d0717d726a9c,0|1|2|3|4|5|6|7|8|9|10|11|12|19|21|23|13|22|24|20|18|16|14|15|25|17,fast,0.153,0.153
82,49dfcb9e-b7df-4d0c-8d29-8d5a0c110d16,0|1|2|3|4|5|6|7|8|9|10|11|12|23|18|14|16|22|19|17|24|15|21|20|13|25,fast,0.154,0.154
