,ID,Phase,Mode,Runtime,Elapsed_Time
60,34655659-68af-42a8-b384-77aa958160cf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|21|19|23|14|16|17|20|15|,fast,0.116,0.116
61,7b135c56-f6b2-40f5-bd6e-e7936537536b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|18|17|14|19|23|22|21|20|,fast,0.116,0.116
62,4843d2e9-f889-41e7-82cc-c536e4823690,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|20|15|16|19|22|17|23|14|,fast,0.115,0.115
63,dcd70ef7-0eb7-4915-bfda-89edaf55cbdf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|19|23|20|14|15|17|18|21|,fast,0.118,0.118
64,7613fe35-95f2-4426-9879-00620099f6f0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|17|18|15|14|19|23|21|22|,fast,0.118,0.118
65,16a614e1-a197-476e-900e-a18a33b7538a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|20|15|17|21|23|14|22|18|,fast,0.116,0.116
66,59c7fa8b-1505-40a5-9c68-41295658ceca,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|20|14|16|18|17|21|19|23|,fast,0.119,0.119
67,64fd9c9b-7ef0-40f3-9cdc-13776801b96c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|19|20|21|18|17|22|14|16|,fast,0.118,0.118
68,2d2925a5-a9fe-40ab-b6a1-09b6272db730,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|22|19|20|18|16|17|15|21|,fast,0.118,0.118
69,5a377667-97de-49fb-933b-4c44c15aec6a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|15|18|19|14|22|17|20|21|,fast,0.117,0.117
70,08e8be71-efd9-4726-b856-0c0a4636231e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|22|23|19|15|17|21|16|20|18|,fast,0.116,0.116
71,cc413644-db10-41df-843f-f607eb04bcf7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|18|17|16|15|22|23|20|21|,fast,0.116,0.116
72,4e10aa01-349a-4406-91a1-322b6d576ab5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|16|20|19|14|17|22|21|23|,fast,0.116,0.116
73,a8cc737b-4f82-4cfa-93f5-fccfe224d6a0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|22|14|21|18|20|19|15|23|,fast,0.118,0.118
74,b5e52661-e937-4ab1-b74a-1c15d4c19f6e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|16|19|17|14|22|18|15|23|,fast,0.117,0.117
75,d2e3ca13-6d75-4b84-9a32-2c38dd089292,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|18|14|20|23|19|15|22|21|,fast,0.117,0.117
76,27dd3286-523c-4832-9a56-ceb3a7503168,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|14|20|15|21|19|16|17|22|,fast,0.117,0.117
77,3e9a7f5c-782a-4e7c-bee4-051b208e1233,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|17|16|19|22|20|21|15|14|,fast,0.117,0.117
78,44f7e384-287b-4b78-adc7-a39418e43847,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|19|14|17|15|23|18|20|21|,fast,0.117,0.117
79,a67207ae-06df-42ec-ae82-a6c239746fbe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|18|16|22|15|19|17|21|14|,fast,0.116,0.116
80,ad9e5b01-1b26-4661-91ba-919c846d0b18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|19|20|14|17|18|15|22|16|,fast,0.116,0.116
81,75033f89-ada5-4d9b-976f-414e75cc2fa2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|19|15|14|20|18|17|16|21|,fast,0.117,0.117
82,02a2aa9b-8b99-4cd0-b507-3d9987d76c87,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|17|21|15|22|23|14|19|18|,fast,0.116,0.116
83,32e853fd-2bbb-484d-9d85-9cc3d54c9aab,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|18|19|22|20|17|21|15|14|,fast,0.116,0.116
84,b83cb125-ea4f-4718-87f9-862849054bf7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|22|14|23|20|16|18|15|21|,fast,0.117,0.117
85,23b926cd-16be-4141-a646-a95be5353e29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|20|15|22|16|23|14|17|21|,fast,0.116,0.116
86,a7cd86e3-5c4a-460d-844f-25d8a9a69a7e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|19|16|22|14|20|17|21|15|,fast,0.117,0.117
87,97ebd1b4-bd53-41f2-a6a4-4dda9c26c872,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|14|23|19|22|21|15|16|20|,fast,0.118,0.118
88,c6e7e5ce-6f9e-47e7-8cb0-3181124e7a22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|15|19|14|16|22|18|20|23|,fast,0.116,0.116
89,c7fddd9e-c33b-447a-8ac8-ea6bb230264d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|17|14|21|20|18|22|19|16|,fast,0.117,0.117
90,c9dac0b7-60e7-4a52-b417-7e809320faa0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|18|22|20|14|16|19|21|17|,fast,0.117,0.117
91,2776e8fd-1d3a-4331-a44c-37ff2ea16bad,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|22|19|20|14|18|16|17|23|,fast,0.118,0.118
92,a41f916c-c66d-49a3-90f8-40c6de055d80,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|17|20|22|21|15|18|23|16|,fast,0.117,0.117
93,2229de49-449d-4794-a115-7edcdbc2cd78,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|14|16|18|23|17|19|21|20|,fast,0.117,0.117
94,f04b9e97-b3e7-4fc6-8a0f-8548db8dff58,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|14|23|16|20|18|21|19|22|,fast,0.117,0.117
95,e3b569ec-d61e-4949-a311-f017a30c787e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|14|21|18|19|15|23|20|17|,fast,0.117,0.117
96,c5f162a3-d5cf-4f15-8156-77116ecadb2d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|17|14|21|15|22|20|18|16|19|,fast,0.116,0.116
97,824ff322-99a5-47da-960c-1b0e3434dc53,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|23|19|17|21|22|18|20|14|,fast,0.117,0.117
