,ID,Phase,Mode,Runtime,Elapsed_Time
203,0ba6b647-360a-4b55-b3f0-be755764e995,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|22|17|16|21|14|18|19|23|,fast,0.612,0.612
204,9a12aed2-8b5c-4556-95eb-64f63a3c92b3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|19|22|21|15|23|20|18|17|,fast,0.608,0.608
205,d34f1d42-62dc-4ce1-bf2e-9987ff192b81,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|22|18|14|23|20|21|15|17|,fast,0.617,0.617
206,fdb75d20-1244-4434-96ee-f5900de96934,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|19|15|23|21|16|17|14|18|,fast,0.61,0.61
207,dd9a1240-1841-4489-bf65-80c1f490053f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|23|18|14|17|22|19|15|20|,fast,0.621,0.621
208,e7878490-9591-4f5f-a512-b30e2f308f0a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|22|18|17|23|15|14|19|16|,fast,0.617,0.617
209,44a32ed1-6032-4afc-bc3c-94b322ae262d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|23|20|22|17|16|15|14|21|,fast,0.619,0.619
210,a1746d5a-421a-4c16-b0fb-4a9b60800adb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|21|18|19|20|16|14|23|17|,fast,0.617,0.617
211,bfc8b120-0ae1-4ce8-8205-1cc5727c708c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|17|19|23|15|22|16|18|20|,fast,0.619,0.619
212,bf16430a-fff5-43ff-8c03-56a35fc68bea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|22|23|16|17|19|21|20|15|18|,fast,0.618,0.618
213,c1c2406c-6852-4117-97d7-acc89f9d543a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|23|14|17|20|18|16|19|15|,fast,0.62,0.62
214,ab830010-afec-4ce0-935a-affd7c67c9ee,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|22|23|18|15|16|14|20|21|,fast,0.617,0.617
215,5c9f1d0b-467f-40a1-9f5c-6082d62d4444,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|14|23|21|17|18|15|20|19|,fast,0.624,0.624
216,033c8c74-9cc6-47c7-bdca-4f66adbac2bc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|20|16|21|22|19|18|14|17|,fast,0.623,0.623
217,918320c5-d20f-4ae3-acac-a00b72d9f02d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|21|16|15|19|23|20|14|22|,fast,0.633,0.633
218,e0b20f3c-763f-4382-8a13-dffc87ce7f1d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|19|14|15|16|21|20|18|17|,fast,0.616,0.616
219,328c2776-0784-43ca-b048-d791041523e1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|22|17|23|18|20|15|19|21|,fast,0.623,0.623
220,0fe1c7ed-b138-4278-989a-163ede97e25e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|16|17|22|21|20|18|23|14|,fast,0.618,0.618
221,02256758-f1ed-4b56-abee-6f310226810f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|14|15|22|23|16|17|18|19|,fast,0.622,0.622
222,6a6c0029-ea6d-4bae-a081-bef6d2cc141c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|14|19|22|18|16|17|23|20|,fast,0.621,0.621
223,24e8788c-4829-45be-b4a2-4ab8cbd08f0d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|15|17|18|20|19|14|22|23|,fast,0.623,0.623
224,e70b0d9d-e96a-4e80-8d21-03a026df7a20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|16|18|17|14|22|21|15|20|,fast,0.614,0.614
225,e50a266a-a59a-4738-90da-457b44385774,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|16|22|14|21|23|20|17|19|,fast,0.621,0.621
226,69723313-3b2d-45b4-b960-407291c888a2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|16|14|18|17|21|19|20|,fast,0.614,0.614
227,533a1fe3-7694-45f9-ad89-4c48ce5fc2b3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|19|23|22|16|18|14|15|17|,fast,0.62,0.62
228,7ad2a78b-cb72-4ce6-b4ef-bd5c07eeaf8b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|20|22|17|15|14|18|16|19|,fast,0.614,0.614
229,48d64164-de9d-41b0-8dee-0a7ab0bebe01,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|16|23|20|14|15|21|18|22|,fast,0.614,0.614
230,cc7495d0-24fa-42aa-b8cc-c9a43df833f9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|23|17|15|18|19|14|16|21|,fast,0.614,0.614
231,9476a590-5715-4d57-8ec6-0e1ed6cc648b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|20|22|19|17|23|21|14|16|,fast,0.616,0.616
232,d7229cf0-d1c3-4656-8e6a-f58009c22c7c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|22|19|14|21|17|16|15|23|,fast,0.617,0.617
233,25800fe5-86ae-4f57-adc2-0434160065a9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|18|20|17|14|22|21|15|16|,fast,0.614,0.614
234,dce3a4d0-6430-4746-b3de-1de6c7bfa176,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|15|19|21|22|23|17|20|18|,fast,0.613,0.613
235,3fe9885d-593d-4bc7-9e3b-ca7c1b87c26d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|23|17|15|16|18|14|22|19|,fast,0.616,0.616
236,473abd97-e04f-4e79-83f2-8ec2d22de7ad,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|21|19|17|23|22|18|15|14|,fast,0.608,0.608
237,47b34d13-d49b-45b7-b055-62be2cfb940b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|21|14|22|17|16|20|23|18|,fast,0.619,0.619
238,6837d752-d005-403f-bc64-a9341c210978,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|14|18|19|17|15|21|20|22|,fast,0.619,0.619
239,d97497bc-5594-4fa1-a7f1-4218ee8994a4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|17|15|19|14|23|18|22|16|,fast,0.614,0.614
240,be80585b-4d4c-4823-ba58-5e445deb3a77,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|23|16|22|15|19|14|18|21|17|,fast,0.618,0.618
241,82ef631a-33dc-42f0-b9b1-686f8bea2103,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|22|15|16|21|18|20|19|17|23|,fast,0.615,0.615
242,5f4cd74a-e980-482d-b584-cf0634a9a5ce,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|21|19|23|22|15|17|20|18|,fast,0.619,0.619
243,bb25f592-1b23-4ef9-ab0a-2ffcfb1f057f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|21|17|15|23|20|22|18|19|,fast,0.622,0.622
