,ID,Phase,Mode,Runtime,Elapsed_Time
68,095043e8-72bb-4a65-b728-421240bb512c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|19|21|22|20|14|15|18|17|,fast,0.128,0.128
69,b67053d4-e3f5-44d0-9338-cbf54013f8ac,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|20|18|21|23|14|22|16|19|,fast,0.128,0.128
70,2208c56f-adc9-4cae-8a84-447cf864d524,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|16|21|17|19|18|14|23|20|,fast,0.127,0.127
71,04908f9d-613e-4f24-9abf-ea8375677110,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|19|18|17|20|14|21|22|23|,fast,0.127,0.127
72,77a4d33b-e6fc-4014-9763-bf73fa159aea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|18|19|14|16|23|20|15|21|,fast,0.128,0.128
73,39061e3e-cae6-4602-8683-4e4f20ccf6ee,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|17|20|21|23|15|18|22|19|,fast,0.13,0.13
74,1440ba6d-1732-4d9f-a6fc-4c128a5cb170,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|16|20|19|14|23|17|22|21|,fast,0.128,0.128
75,5bc7ca7b-163e-4ed7-ba5c-930009a65c93,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|18|19|22|23|16|14|20|15|,fast,0.128,0.128
76,47a1a61e-f882-4927-acd5-d2a78b34ce23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|22|17|14|15|19|16|23|18|,fast,0.127,0.127
77,94ab14f9-36ea-43d2-98d2-44a10361883b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|17|23|16|21|15|19|14|22|,fast,0.128,0.128
78,68810773-b183-4869-8306-a385b06baa2d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|16|21|23|22|19|15|20|18|,fast,0.127,0.127
79,dbffcc8e-ec4e-46a5-bf9b-9f60277fe37b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|20|17|19|18|22|23|14|16|,fast,0.128,0.128
80,cf447e0c-7d5e-4aa8-b9bf-541ec16a0e34,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|15|16|23|19|18|21|22|14|,fast,0.128,0.128
81,a34f3223-eb68-4f27-b933-8855277d3aa5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|16|21|20|17|14|18|23|19|,fast,0.127,0.127
82,eea533ee-21e0-4bab-92e2-afac9c425181,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|14|20|16|18|21|22|23|19|,fast,0.128,0.128
83,cfdb88dd-f7fc-43a4-b93f-f57ac1f5a261,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|20|23|19|16|17|22|15|21|,fast,0.128,0.128
84,f2469a58-0f45-40f5-b0ce-a5f3d792e323,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|20|22|21|23|14|18|19|,fast,0.127,0.127
85,4c337ebc-5255-43ef-a087-166a602a3fce,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|19|17|15|20|22|18|21|14|,fast,0.128,0.128
86,9308f46f-de32-4a32-9b48-8626a0e4c8f4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|21|17|14|15|22|23|18|19|,fast,0.128,0.128
87,deb1e685-8c1c-4cd9-9b77-cbc7d2f25787,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|14|20|21|19|17|22|23|15|,fast,0.13,0.13
88,b9fd50fc-4973-4ad1-969b-c9e48cdf4ea9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|18|19|21|17|16|22|20|14|,fast,0.128,0.128
89,d1e250ba-d302-4b8c-8f2d-e406a19413ab,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|15|16|20|23|19|14|17|21|,fast,0.127,0.127
90,692e105e-4a73-44f5-a50f-94d168d90710,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|17|21|15|20|16|23|14|18|,fast,0.128,0.128
91,fd974c80-1399-4c1b-b207-3afb3ed042a6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|20|19|23|22|21|18|15|16|,fast,0.129,0.129
92,9afc13c5-7459-468b-9bde-c8f0142ffda7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|18|20|15|17|14|22|16|21|,fast,0.128,0.128
93,39143414-b4cc-4ad8-ae03-a3f06de0f736,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|17|23|15|14|16|21|22|20|,fast,0.127,0.127
94,a83c0dd5-2bb4-4db5-a39e-678e43638736,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|19|23|21|20|14|17|18|15|,fast,0.127,0.127
95,cd0b369d-8f12-4cf6-b9e3-29d6a4eb06d5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|15|20|17|14|16|21|23|22|,fast,0.128,0.128
96,b934f3b1-7305-4170-9eee-777bd8fa5213,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|17|16|23|19|22|20|18|14|,fast,0.128,0.128
97,96236fd1-8f70-43b6-9a34-22f98fdec4d2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|18|16|17|15|14|23|21|20|,fast,0.128,0.128
98,40c06c27-9a59-482b-bf46-155147fce363,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|16|23|18|14|17|20|22|21|,fast,0.128,0.128
99,ddb67174-32c3-43e2-916e-68b8c70c04a0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|23|19|22|14|16|20|18|21|,fast,0.127,0.127
100,e0747d66-af05-4731-aa38-a7cccf363c4d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|18|21|20|17|19|15|16|23|,fast,0.128,0.128
101,0e990b32-eaef-4d41-9e73-5a1c0dcdebb1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|22|14|16|20|18|21|15|17|,fast,0.126,0.126
102,29eb6f7f-6289-4a45-87f0-cbda0d874965,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|20|22|15|16|19|17|21|23|,fast,0.128,0.128
103,619bbe3b-1c60-44e6-a3a1-0a07f7c472d0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|15|14|21|17|16|22|18|20|,fast,0.128,0.128
104,d45f002d-01fb-498a-9e3d-2c45b6bafbc1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|16|17|18|15|19|23|20|22|,fast,0.127,0.127
105,3050b079-cd7b-4307-95f7-4e2ef74dfab0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|19|15|18|16|21|17|22|23|,fast,0.128,0.128
106,a73bda70-d3c5-4e8a-a071-7d3e71928592,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|14|22|20|16|15|18|21|17|19|,fast,0.128,0.128
107,ebdd96a4-6a7b-4318-9eed-14b1be5efa25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|20|19|22|23|14|17|21|16|,fast,0.128,0.128
108,9f1393d3-ca80-4070-9b13-7a2d41bd6b82,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|15|17|23|16|22|20|14|21|,fast,0.129,0.129
109,013c9684-1f75-4b07-ae88-8275a0560907,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|15|18|19|22|23|17|20|21|,fast,0.128,0.128
110,a5b16d7b-5c44-46d8-bd17-67bdd30add50,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|15|21|18|22|17|14|20|23|,fast,0.128,0.128
111,beab97ae-3d2a-4f8d-bc65-329652840ca4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|17|19|16|20|14|15|21|18|22|,fast,0.128,0.128
112,4c970ab5-75c7-457a-ab4c-7077848903f1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|19|18|15|23|20|17|21|22|,fast,0.127,0.127
113,4f8d59e5-52a9-4fc0-9305-f56596618842,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|19|16|22|17|21|20|15|23|,fast,0.128,0.128
114,685f11ba-36e1-4171-9611-3aa0b8edf586,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|22|20|16|21|17|18|19|14|,fast,0.129,0.129
115,904d13fb-15e4-4262-9460-9f93c31a13c4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|23|18|17|14|20|16|19|21|,fast,0.128,0.128
116,5a114895-3e8e-42c7-b247-912bffd780a1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|21|22|19|16|17|18|14|23|,fast,0.127,0.127
117,69639062-9666-48c8-b092-ee0c1afbe167,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|22|19|18|23|17|16|15|14|,fast,0.127,0.127
118,8f3baa10-448c-4615-844f-935ea28dea90,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|17|21|18|16|23|20|15|14|,fast,0.127,0.127
119,64714933-bf33-45fd-92fb-ec3df6eab92f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|18|19|23|21|14|16|15|17|,fast,0.129,0.129
120,718da869-ce4e-4b2f-8847-c7e8e9be0d88,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|16|17|19|15|14|23|21|20|,fast,0.128,0.128
121,e63ab8d1-a6c3-45b9-87d1-f90563567679,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|18|14|20|16|15|23|17|22|,fast,0.129,0.129
122,c1893b10-a6d5-4b29-a2a4-c148e5fe6d23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|16|21|17|14|15|18|20|22|,fast,0.127,0.127
123,afb435fe-bac5-465a-ae0d-0d6f299e57f3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|22|23|17|19|16|20|21|18|,fast,0.127,0.127
124,f8377094-3ed4-4146-9f01-2f6d16457ab7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|15|14|22|18|20|19|16|21|,fast,0.128,0.128
125,9e3fcd99-ce25-4f55-8798-bc6cc8e61a28,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|17|23|20|15|22|14|21|16|,fast,0.129,0.129
126,9f981e26-3ae6-4191-9d5c-a9a45dab3cd0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|23|22|19|20|16|17|14|15|,fast,0.127,0.127
127,ee407498-ddbd-4ef1-a543-5ee33d0bb3a2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|22|20|15|16|14|23|19|17|,fast,0.127,0.127
128,a5e6c2bc-3f1a-42dd-ae4f-0f3146f51f95,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|21|19|16|22|23|20|14|15|,fast,0.127,0.127
129,4b783f24-d938-4edf-899a-c85abfd19a49,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|14|16|19|21|15|18|22|17|,fast,0.128,0.128
130,559c0634-6dc1-4d6d-94f0-f405ed49844d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|23|16|14|19|22|20|15|21|,fast,0.129,0.129
131,98e656b8-147d-4701-b7f9-7641795e6f65,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|18|21|20|19|17|16|15|14|,fast,0.127,0.127
132,2440caf0-5a2c-481b-8c06-6ca9f98c65a1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|23|14|16|21|18|15|17|22|,fast,0.128,0.128
133,c4a2e739-1219-4107-9b1e-efd31ff59295,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|22|14|18|17|23|15|21|19|,fast,0.129,0.129
134,c68aa711-ed8f-4f26-9401-b5d4353172c4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|14|21|23|22|20|15|17|18|,fast,0.129,0.129
135,fe64c7c4-e8ba-47b5-b044-27f75abccaa9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|20|18|23|22|14|21|17|19|,fast,0.127,0.127
136,655d225e-48f2-4b79-8af4-6ed3cb24618b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|15|14|19|22|17|18|21|23|,fast,0.127,0.127
137,2c22da4c-4e4c-457b-be3e-beb9fded25ac,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|18|16|19|15|17|22|14|23|,fast,0.127,0.127
138,face1ccc-8609-485b-8663-23b919e171e5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|14|23|19|20|15|18|21|16|,fast,0.127,0.127
139,8d7d49c5-5443-4391-9dc8-68f98c9070c2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|23|22|14|15|20|17|21|18|,fast,0.127,0.127
140,7e2e8218-400d-44ca-ae7b-7b654a03d3c9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|17|23|22|18|15|16|21|20|,fast,0.127,0.127
141,7450f6f6-d7c8-4859-81e9-fac616bdc59c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|22|21|23|18|20|16|19|,fast,0.127,0.127
142,f0b881ad-c848-4bcd-9056-122c9e43d4bd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|20|19|15|18|16|21|17|23|,fast,0.127,0.127
143,41f73868-456b-4edb-bd6e-25a31561ce6d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|23|21|15|16|19|18|17|22|,fast,0.127,0.127
144,0af227af-0bff-4d52-9332-96f84181b31a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|15|23|22|20|19|17|14|21|,fast,0.127,0.127
145,f0a6fb86-9856-4907-918d-1d9553dad51d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|17|15|21|18|14|20|23|19|,fast,0.127,0.127
146,376d29b8-2b9b-4c9a-9fd5-2001d30d17d5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|20|22|18|14|16|23|19|21|,fast,0.127,0.127
147,2b923785-79b0-4c3c-b4fc-1801818223bb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|21|14|22|16|19|17|18|20|,fast,0.127,0.127
148,61a6a845-49da-4f74-97df-b99cceed0ef0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|19|16|21|20|15|22|17|14|,fast,0.127,0.127
149,cb02140e-3e3e-4dfe-8792-80b470fa1b86,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|23|18|20|14|22|21|17|19|,fast,0.128,0.128
150,6f958ed7-74ef-49ba-8442-fa6140de145e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|19|18|15|20|16|17|23|14|,fast,0.128,0.128
151,daa68673-238b-4a37-ab45-b5d12efac049,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|14|20|19|22|23|15|21|18|,fast,0.126,0.126
152,a342caca-746b-4bb5-8b24-f930f8955b7c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|16|23|17|15|14|20|21|19|,fast,0.126,0.126
153,76ff5684-8fa8-4195-82d4-6442a7d6261b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|16|23|22|14|18|21|19|15|,fast,0.127,0.127
154,4fc1eb60-e826-4d88-b43f-5ae6ef3d51a6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|21|22|15|20|18|14|17|23|,fast,0.127,0.127
